raceId,driverId,stop,lap,time,milliseconds,date,round,circuitRef,full_name,grid,position,race_time
841,153,1,1,17:05:23,26898.0,2011-03-27,1,albert_park,Jaime Alguersuari,12,11,\N
841,30,1,1,17:05:52,25021.0,2011-03-27,1,albert_park,Michael Schumacher,11,\N,\N
841,17,1,11,17:20:48,23426.0,2011-03-27,1,albert_park,Mark Webber,3,5,+38.171
841,4,1,12,17:22:34,23251.0,2011-03-27,1,albert_park,Fernando Alonso,5,4,+31.772
841,13,1,13,17:24:10,23842.0,2011-03-27,1,albert_park,Felipe Massa,8,7,+1:25.186
841,22,1,13,17:24:29,23643.0,2011-03-27,1,albert_park,Rubens Barrichello,17,\N,\N
841,20,1,14,17:25:17,22603.0,2011-03-27,1,albert_park,Sebastian Vettel,1,1,1:29:30.259
841,814,1,14,17:26:03,24863.0,2011-03-27,1,albert_park,Paul di Resta,14,10,\N
841,816,1,14,17:26:50,25259.0,2011-03-27,1,albert_park,Jérôme d'Ambrosio,22,14,\N
841,67,1,15,17:27:34,25342.0,2011-03-27,1,albert_park,Sébastien Buemi,10,8,\N
841,2,1,15,17:27:41,22994.0,2011-03-27,1,albert_park,Nick Heidfeld,18,12,\N
841,1,1,16,17:28:24,23227.0,2011-03-27,1,albert_park,Lewis Hamilton,2,2,+22.297
841,808,1,16,17:28:39,24535.0,2011-03-27,1,albert_park,Vitaly Petrov,6,3,+30.560
841,3,1,16,17:29:00,23716.0,2011-03-27,1,albert_park,Nico Rosberg,7,\N,\N
841,155,1,16,17:29:06,24064.0,2011-03-27,1,albert_park,Kamui Kobayashi,9,\N,\N
841,16,1,16,17:29:08,25978.0,2011-03-27,1,albert_park,Adrian Sutil,16,9,\N
841,15,1,16,17:29:49,24899.0,2011-03-27,1,albert_park,Jarno Trulli,20,13,\N
841,18,1,17,17:30:24,16867.0,2011-03-27,1,albert_park,Jenson Button,4,6,+54.304
841,153,2,17,17:31:06,24463.0,2011-03-27,1,albert_park,Jaime Alguersuari,12,11,\N
841,5,1,17,17:31:11,24865.0,2011-03-27,1,albert_park,Heikki Kovalainen,19,\N,\N
841,30,2,17,17:32:08,23988.0,2011-03-27,1,albert_park,Michael Schumacher,11,\N,\N
841,10,1,18,17:33:02,23792.0,2011-03-27,1,albert_park,Timo Glock,21,\N,\N
841,18,2,19,17:33:53,23303.0,2011-03-27,1,albert_park,Jenson Button,4,6,+54.304
841,815,1,23,17:40:27,23438.0,2011-03-27,1,albert_park,Sergio Pérez,13,\N,\N
841,22,2,23,17:40:45,37856.0,2011-03-27,1,albert_park,Rubens Barrichello,17,\N,\N
841,17,2,26,17:44:29,22520.0,2011-03-27,1,albert_park,Mark Webber,3,5,+38.171
841,4,2,27,17:46:04,24733.0,2011-03-27,1,albert_park,Fernando Alonso,5,4,+31.772
841,22,3,28,17:49:07,16892.0,2011-03-27,1,albert_park,Rubens Barrichello,17,\N,\N
841,67,2,29,17:49:47,23100.0,2011-03-27,1,albert_park,Sébastien Buemi,10,8,\N
841,2,2,30,17:51:32,25098.0,2011-03-27,1,albert_park,Nick Heidfeld,18,12,\N
841,13,2,31,17:52:28,24500.0,2011-03-27,1,albert_park,Felipe Massa,8,7,+1:25.186
841,155,2,32,17:54:21,24192.0,2011-03-27,1,albert_park,Kamui Kobayashi,9,\N,\N
841,20,2,36,17:59:17,24036.0,2011-03-27,1,albert_park,Sebastian Vettel,1,1,1:29:30.259
841,1,2,36,17:59:29,23199.0,2011-03-27,1,albert_park,Lewis Hamilton,2,2,+22.297
841,153,3,35,17:59:45,26348.0,2011-03-27,1,albert_park,Jaime Alguersuari,12,11,\N
841,808,2,36,17:59:47,25683.0,2011-03-27,1,albert_park,Vitaly Petrov,6,3,+30.560
841,814,2,36,18:00:48,24332.0,2011-03-27,1,albert_park,Paul di Resta,14,10,\N
841,18,3,37,18:01:49,22681.0,2011-03-27,1,albert_park,Jenson Button,4,6,+54.304
841,16,2,37,18:02:15,23871.0,2011-03-27,1,albert_park,Adrian Sutil,16,9,\N
841,15,2,37,18:03:55,24848.0,2011-03-27,1,albert_park,Jarno Trulli,20,13,\N
841,816,2,38,18:06:53,26446.0,2011-03-27,1,albert_park,Jérôme d'Ambrosio,22,14,\N
841,17,3,41,18:07:37,26230.0,2011-03-27,1,albert_park,Mark Webber,3,5,+38.171
841,22,4,40,18:08:03,26309.0,2011-03-27,1,albert_park,Rubens Barrichello,17,\N,\N
841,4,3,42,18:09:08,24181.0,2011-03-27,1,albert_park,Fernando Alonso,5,4,+31.772
841,13,3,48,18:18:54,24095.0,2011-03-27,1,albert_park,Felipe Massa,8,7,+1:25.186
842,16,1,3,16:09:07,31694.0,2011-04-10,2,sepang,Adrian Sutil,17,11,+1:41.379
842,22,1,3,16:10:04,32978.0,2011-04-10,2,sepang,Rubens Barrichello,15,\N,\N
842,17,1,10,16:21:21,22572.0,2011-04-10,2,sepang,Mark Webber,3,4,+26.384
842,814,1,11,16:23:16,22773.0,2011-04-10,2,sepang,Paul di Resta,14,10,+1:31.563
842,1,1,12,16:24:40,22552.0,2011-04-10,2,sepang,Lewis Hamilton,2,8,+1:09.957
842,20,1,13,16:26:17,23019.0,2011-04-10,2,sepang,Sebastian Vettel,1,1,1:37:39.832
842,2,1,13,16:26:28,23900.0,2011-04-10,2,sepang,Nick Heidfeld,6,3,+25.075
842,18,1,13,16:26:29,22400.0,2011-04-10,2,sepang,Jenson Button,4,2,+3.261
842,13,1,13,16:26:30,29224.0,2011-04-10,2,sepang,Felipe Massa,7,5,+36.958
842,15,1,13,16:27:03,25516.0,2011-04-10,2,sepang,Jarno Trulli,20,\N,\N
842,4,1,14,16:28:15,23152.0,2011-04-10,2,sepang,Fernando Alonso,5,6,+37.248
842,30,1,14,16:28:34,22576.0,2011-04-10,2,sepang,Michael Schumacher,11,9,+1:24.896
842,808,1,15,16:30:10,23182.0,2011-04-10,2,sepang,Vitaly Petrov,8,17,\N
842,67,1,15,16:30:23,23280.0,2011-04-10,2,sepang,Sébastien Buemi,12,13,\N
842,3,1,15,16:30:37,24967.0,2011-04-10,2,sepang,Nico Rosberg,9,12,\N
842,5,1,15,16:30:37,29084.0,2011-04-10,2,sepang,Heikki Kovalainen,19,15,\N
842,153,1,16,16:32:25,23584.0,2011-04-10,2,sepang,Jaime Alguersuari,13,14,\N
842,16,2,16,16:32:31,22046.0,2011-04-10,2,sepang,Adrian Sutil,17,11,+1:41.379
842,155,1,17,16:33:53,23280.0,2011-04-10,2,sepang,Kamui Kobayashi,10,7,+1:06.439
842,815,1,17,16:34:14,23597.0,2011-04-10,2,sepang,Sergio Pérez,16,\N,\N
842,10,1,17,16:34:28,24617.0,2011-04-10,2,sepang,Timo Glock,21,16,\N
842,816,1,17,16:34:39,26252.0,2011-04-10,2,sepang,Jérôme d'Ambrosio,22,\N,\N
842,24,1,17,16:34:56,27815.0,2011-04-10,2,sepang,Vitantonio Liuzzi,23,\N,\N
842,22,2,17,16:35:41,24502.0,2011-04-10,2,sepang,Rubens Barrichello,15,\N,\N
842,67,2,20,16:39:30,29843.0,2011-04-10,2,sepang,Sébastien Buemi,12,13,\N
842,17,2,22,16:42:37,21991.0,2011-04-10,2,sepang,Mark Webber,3,4,+26.384
842,18,2,23,16:44:11,22471.0,2011-04-10,2,sepang,Jenson Button,4,2,+3.261
842,1,2,24,16:45:48,22611.0,2011-04-10,2,sepang,Lewis Hamilton,2,8,+1:09.957
842,814,2,24,16:46:20,22419.0,2011-04-10,2,sepang,Paul di Resta,14,10,+1:31.563
842,20,2,25,16:47:27,21893.0,2011-04-10,2,sepang,Sebastian Vettel,1,1,1:37:39.832
842,4,2,26,16:49:19,23894.0,2011-04-10,2,sepang,Fernando Alonso,5,6,+37.248
842,2,2,26,16:49:31,23221.0,2011-04-10,2,sepang,Nick Heidfeld,6,3,+25.075
842,13,2,27,16:51:17,22541.0,2011-04-10,2,sepang,Felipe Massa,7,5,+36.958
842,808,2,27,16:51:25,22680.0,2011-04-10,2,sepang,Vitaly Petrov,8,17,\N
842,30,2,28,16:53:26,22261.0,2011-04-10,2,sepang,Michael Schumacher,11,9,+1:24.896
842,3,2,29,16:55:28,22577.0,2011-04-10,2,sepang,Nico Rosberg,9,12,\N
842,17,3,32,17:00:01,22069.0,2011-04-10,2,sepang,Mark Webber,3,4,+26.384
842,153,2,32,17:00:55,22888.0,2011-04-10,2,sepang,Jaime Alguersuari,13,14,\N
842,16,3,32,17:00:56,22550.0,2011-04-10,2,sepang,Adrian Sutil,17,11,+1:41.379
842,67,3,32,17:01:03,27439.0,2011-04-10,2,sepang,Sébastien Buemi,12,13,\N
842,5,2,34,17:04:41,23336.0,2011-04-10,2,sepang,Heikki Kovalainen,19,15,\N
842,10,2,34,17:05:19,24429.0,2011-04-10,2,sepang,Timo Glock,21,16,\N
842,816,2,35,17:07:20,24416.0,2011-04-10,2,sepang,Jérôme d'Ambrosio,22,\N,\N
842,155,2,36,17:07:26,23442.0,2011-04-10,2,sepang,Kamui Kobayashi,10,7,+1:06.439
842,1,3,37,17:08:28,25382.0,2011-04-10,2,sepang,Lewis Hamilton,2,8,+1:09.957
842,814,3,37,17:09:21,23977.0,2011-04-10,2,sepang,Paul di Resta,14,10,+1:31.563
842,18,3,38,17:10:13,22483.0,2011-04-10,2,sepang,Jenson Button,4,2,+3.261
842,13,3,38,17:10:28,22893.0,2011-04-10,2,sepang,Felipe Massa,7,5,+36.958
842,2,3,39,17:12:09,22602.0,2011-04-10,2,sepang,Nick Heidfeld,6,3,+25.075
842,24,2,38,17:13:32,26554.0,2011-04-10,2,sepang,Vitantonio Liuzzi,23,\N,\N
842,3,3,40,17:15:05,22526.0,2011-04-10,2,sepang,Nico Rosberg,9,12,\N
842,20,3,41,17:15:08,22313.0,2011-04-10,2,sepang,Sebastian Vettel,1,1,1:37:39.832
842,4,3,41,17:15:25,23812.0,2011-04-10,2,sepang,Fernando Alonso,5,6,+37.248
842,30,3,42,17:18:08,22227.0,2011-04-10,2,sepang,Michael Schumacher,11,9,+1:24.896
842,17,4,43,17:19:10,22161.0,2011-04-10,2,sepang,Mark Webber,3,4,+26.384
842,808,3,44,17:21:08,28694.0,2011-04-10,2,sepang,Vitaly Petrov,8,17,\N
842,4,4,46,17:24:24,27182.0,2011-04-10,2,sepang,Fernando Alonso,5,6,+37.248
842,24,3,44,17:25:07,38823.0,2011-04-10,2,sepang,Vitantonio Liuzzi,23,\N,\N
842,1,4,52,17:34:48,22466.0,2011-04-10,2,sepang,Lewis Hamilton,2,8,+1:09.957
843,153,1,9,15:19:36,22419.0,2011-04-17,3,shanghai,Jaime Alguersuari,7,\N,\N
843,24,1,9,15:20:00,14160.0,2011-04-17,3,shanghai,Vitantonio Liuzzi,23,22,\N
843,30,1,10,15:21:12,20522.0,2011-04-17,3,shanghai,Michael Schumacher,14,8,+31.026
843,17,1,10,15:21:27,23442.0,2011-04-17,3,shanghai,Mark Webber,18,3,+7.555
843,813,1,10,15:21:35,23160.0,2011-04-17,3,shanghai,Pastor Maldonado,17,18,\N
843,814,1,11,15:22:57,21989.0,2011-04-17,3,shanghai,Paul di Resta,8,11,+1:08.757
843,3,1,12,15:24:32,20771.0,2011-04-17,3,shanghai,Nico Rosberg,4,5,+13.448
843,67,1,12,15:24:56,22010.0,2011-04-17,3,shanghai,Sébastien Buemi,9,14,+1:30.671
843,18,1,14,15:27:59,23779.0,2011-04-17,3,shanghai,Jenson Button,2,4,+10.000
843,20,1,14,15:28:00,21995.0,2011-04-17,3,shanghai,Sebastian Vettel,1,2,+5.198
843,155,1,14,15:28:17,21855.0,2011-04-17,3,shanghai,Kamui Kobayashi,13,10,+1:03.273
843,13,1,15,15:29:47,21624.0,2011-04-17,3,shanghai,Felipe Massa,6,6,+15.840
843,1,1,15,15:29:49,20878.0,2011-04-17,3,shanghai,Lewis Hamilton,3,1,1:36:58.226
843,16,1,15,15:30:01,20989.0,2011-04-17,3,shanghai,Adrian Sutil,11,15,\N
843,4,1,16,15:31:34,22524.0,2011-04-17,3,shanghai,Fernando Alonso,5,7,+30.622
843,815,1,16,15:31:55,21473.0,2011-04-17,3,shanghai,Sergio Pérez,12,17,\N
843,22,1,16,15:32:01,21709.0,2011-04-17,3,shanghai,Rubens Barrichello,15,13,+1:30.189
843,67,2,16,15:32:19,24722.0,2011-04-17,3,shanghai,Sébastien Buemi,9,14,+1:30.671
843,10,1,16,15:32:33,22683.0,2011-04-17,3,shanghai,Timo Glock,22,21,\N
843,808,1,17,15:33:36,21981.0,2011-04-17,3,shanghai,Vitaly Petrov,10,9,+57.404
843,2,1,18,15:35:28,22216.0,2011-04-17,3,shanghai,Nick Heidfeld,16,12,+1:12.739
843,5,1,19,15:37:31,22485.0,2011-04-17,3,shanghai,Heikki Kovalainen,19,16,\N
843,15,1,20,15:39:24,23029.0,2011-04-17,3,shanghai,Jarno Trulli,20,19,\N
843,816,1,20,15:39:50,22901.0,2011-04-17,3,shanghai,Jérôme d'Ambrosio,21,20,\N
843,24,2,21,15:42:05,24467.0,2011-04-17,3,shanghai,Vitantonio Liuzzi,23,22,\N
843,39,1,23,15:45:28,26049.0,2011-04-17,3,shanghai,Narain Karthikeyan,24,23,\N
843,18,2,24,15:45:35,20758.0,2011-04-17,3,shanghai,Jenson Button,2,4,+10.000
843,3,2,25,15:47:13,22005.0,2011-04-17,3,shanghai,Nico Rosberg,4,5,+13.448
843,1,2,25,15:47:20,20533.0,2011-04-17,3,shanghai,Lewis Hamilton,3,1,1:36:58.226
843,17,2,25,15:47:44,21132.0,2011-04-17,3,shanghai,Mark Webber,18,3,+7.555
843,813,2,25,15:48:09,22062.0,2011-04-17,3,shanghai,Pastor Maldonado,17,18,\N
843,30,2,26,15:49:15,21964.0,2011-04-17,3,shanghai,Michael Schumacher,14,8,+31.026
843,10,2,28,15:54:22,21908.0,2011-04-17,3,shanghai,Timo Glock,22,21,\N
843,16,2,30,15:56:26,21058.0,2011-04-17,3,shanghai,Adrian Sutil,11,15,\N
843,155,2,30,15:56:28,21936.0,2011-04-17,3,shanghai,Kamui Kobayashi,13,10,+1:03.273
843,2,2,30,15:56:29,21821.0,2011-04-17,3,shanghai,Nick Heidfeld,16,12,+1:12.739
843,20,2,31,15:57:37,21533.0,2011-04-17,3,shanghai,Sebastian Vettel,1,2,+5.198
843,4,2,32,15:59:39,21251.0,2011-04-17,3,shanghai,Fernando Alonso,5,7,+30.622
843,814,2,32,15:59:51,21218.0,2011-04-17,3,shanghai,Paul di Resta,8,11,+1:08.757
843,13,2,33,16:01:04,21168.0,2011-04-17,3,shanghai,Felipe Massa,6,6,+15.840
843,67,3,33,16:02:13,21928.0,2011-04-17,3,shanghai,Sébastien Buemi,9,14,+1:30.671
843,816,2,34,16:05:10,22802.0,2011-04-17,3,shanghai,Jérôme d'Ambrosio,21,20,\N
843,22,2,35,16:05:24,21481.0,2011-04-17,3,shanghai,Rubens Barrichello,15,13,+1:30.189
843,815,2,36,16:06:55,23397.0,2011-04-17,3,shanghai,Sergio Pérez,12,17,\N
843,18,3,37,16:08:00,21237.0,2011-04-17,3,shanghai,Jenson Button,2,4,+10.000
843,808,2,37,16:08:34,22005.0,2011-04-17,3,shanghai,Vitaly Petrov,10,9,+57.404
843,1,3,38,16:09:38,20567.0,2011-04-17,3,shanghai,Lewis Hamilton,3,1,1:36:58.226
843,3,3,39,16:11:19,20720.0,2011-04-17,3,shanghai,Nico Rosberg,4,5,+13.448
843,30,3,39,16:11:49,21400.0,2011-04-17,3,shanghai,Michael Schumacher,14,8,+31.026
843,17,3,40,16:13:29,21091.0,2011-04-17,3,shanghai,Mark Webber,18,3,+7.555
843,10,3,39,16:14:17,33827.0,2011-04-17,3,shanghai,Timo Glock,22,21,\N
843,5,2,40,16:14:27,21890.0,2011-04-17,3,shanghai,Heikki Kovalainen,19,16,\N
843,813,3,40,16:14:36,27620.0,2011-04-17,3,shanghai,Pastor Maldonado,17,18,\N
843,15,2,42,16:18:14,22260.0,2011-04-17,3,shanghai,Jarno Trulli,20,19,\N
843,24,3,45,16:25:39,23499.0,2011-04-17,3,shanghai,Vitantonio Liuzzi,23,22,\N
843,16,3,47,16:26:24,28708.0,2011-04-17,3,shanghai,Adrian Sutil,11,15,\N
843,815,3,48,16:28:01,13900.0,2011-04-17,3,shanghai,Sergio Pérez,12,17,\N
843,815,4,50,16:31:39,28845.0,2011-04-17,3,shanghai,Sergio Pérez,12,17,\N
844,815,1,1,15:05:18,29270.0,2011-05-08,4,istanbul,Sergio Pérez,15,14,\N
844,30,1,2,15:06:35,30182.0,2011-05-08,4,istanbul,Michael Schumacher,8,12,+1:25.444
844,808,1,8,15:16:06,21422.0,2011-05-08,4,istanbul,Vitaly Petrov,7,8,+1:08.168
844,13,1,9,15:17:37,22022.0,2011-05-08,4,istanbul,Felipe Massa,10,11,+1:19.823
844,1,1,9,15:17:38,20833.0,2011-05-08,4,istanbul,Lewis Hamilton,4,4,+40.232
844,67,1,9,15:17:47,21769.0,2011-05-08,4,istanbul,Sébastien Buemi,16,9,+1:09.394
844,17,1,10,15:19:04,21050.0,2011-05-08,4,istanbul,Mark Webber,2,2,+8.807
844,4,1,10,15:19:05,21308.0,2011-05-08,4,istanbul,Fernando Alonso,5,3,+10.075
844,3,1,10,15:19:09,22573.0,2011-05-08,4,istanbul,Nico Rosberg,3,5,+47.539
844,2,1,10,15:19:16,22300.0,2011-05-08,4,istanbul,Nick Heidfeld,9,7,+1:00.857
844,22,1,10,15:19:20,22717.0,2011-05-08,4,istanbul,Rubens Barrichello,11,15,\N
844,16,1,10,15:19:22,21649.0,2011-05-08,4,istanbul,Adrian Sutil,12,13,\N
844,20,1,11,15:20:32,20623.0,2011-05-08,4,istanbul,Sebastian Vettel,1,1,1:30:17.558
844,814,1,11,15:21:00,20775.0,2011-05-08,4,istanbul,Paul di Resta,13,\N,\N
844,813,1,11,15:21:09,23881.0,2011-05-08,4,istanbul,Pastor Maldonado,14,17,\N
844,18,1,13,15:23:57,21368.0,2011-05-08,4,istanbul,Jenson Button,6,6,+59.431
844,155,1,13,15:24:09,21820.0,2011-05-08,4,istanbul,Kamui Kobayashi,24,10,+1:18.021
844,153,1,13,15:24:25,22713.0,2011-05-08,4,istanbul,Jaime Alguersuari,17,16,\N
844,15,1,13,15:24:28,23066.0,2011-05-08,4,istanbul,Jarno Trulli,19,18,\N
844,30,2,14,15:26:02,20907.0,2011-05-08,4,istanbul,Michael Schumacher,8,12,+1:25.444
844,39,1,14,15:26:26,27353.0,2011-05-08,4,istanbul,Narain Karthikeyan,22,21,\N
844,5,1,15,15:27:42,22854.0,2011-05-08,4,istanbul,Heikki Kovalainen,18,19,\N
844,24,1,15,15:28:03,24634.0,2011-05-08,4,istanbul,Vitantonio Liuzzi,20,22,\N
844,815,2,16,15:29:30,22895.0,2011-05-08,4,istanbul,Sergio Pérez,15,14,\N
844,816,1,16,15:29:37,22779.0,2011-05-08,4,istanbul,Jérôme d'Ambrosio,23,20,\N
844,24,2,16,15:30:57,56611.0,2011-05-08,4,istanbul,Vitantonio Liuzzi,20,22,\N
844,808,2,19,15:33:42,21323.0,2011-05-08,4,istanbul,Vitaly Petrov,7,8,+1:08.168
844,1,2,20,15:35:09,21075.0,2011-05-08,4,istanbul,Lewis Hamilton,4,4,+40.232
844,17,2,21,15:36:27,20421.0,2011-05-08,4,istanbul,Mark Webber,2,2,+8.807
844,3,2,22,15:38:24,20927.0,2011-05-08,4,istanbul,Nico Rosberg,3,5,+47.539
844,2,2,22,15:38:25,21919.0,2011-05-08,4,istanbul,Nick Heidfeld,9,7,+1:00.857
844,4,2,23,15:39:35,21732.0,2011-05-08,4,istanbul,Fernando Alonso,5,3,+10.075
844,13,2,23,15:39:58,21322.0,2011-05-08,4,istanbul,Felipe Massa,10,11,+1:19.823
844,67,2,23,15:40:07,22128.0,2011-05-08,4,istanbul,Sébastien Buemi,16,9,+1:09.394
844,155,2,23,15:40:15,23455.0,2011-05-08,4,istanbul,Kamui Kobayashi,24,10,+1:18.021
844,22,2,24,15:41:43,22868.0,2011-05-08,4,istanbul,Rubens Barrichello,11,15,\N
844,814,2,24,15:41:50,20930.0,2011-05-08,4,istanbul,Paul di Resta,13,\N,\N
844,20,2,25,15:42:31,20112.0,2011-05-08,4,istanbul,Sebastian Vettel,1,1,1:30:17.558
844,16,2,25,15:43:21,21084.0,2011-05-08,4,istanbul,Adrian Sutil,12,13,\N
844,813,2,25,15:43:41,22555.0,2011-05-08,4,istanbul,Pastor Maldonado,14,17,\N
844,15,2,25,15:43:47,22862.0,2011-05-08,4,istanbul,Jarno Trulli,19,18,\N
844,18,2,26,15:44:37,22639.0,2011-05-08,4,istanbul,Jenson Button,6,6,+59.431
844,39,2,27,15:47:59,24962.0,2011-05-08,4,istanbul,Narain Karthikeyan,22,21,\N
844,153,2,29,15:49:46,21826.0,2011-05-08,4,istanbul,Jaime Alguersuari,17,16,\N
844,30,3,30,15:51:13,20379.0,2011-05-08,4,istanbul,Michael Schumacher,8,12,+1:25.444
844,5,2,31,15:53:27,21633.0,2011-05-08,4,istanbul,Heikki Kovalainen,18,19,\N
844,814,3,32,15:54:38,20887.0,2011-05-08,4,istanbul,Paul di Resta,13,\N,\N
844,815,3,32,15:54:42,22365.0,2011-05-08,4,istanbul,Sergio Pérez,15,14,\N
844,3,3,33,15:55:49,20949.0,2011-05-08,4,istanbul,Nico Rosberg,3,5,+47.539
844,1,3,34,15:57:04,35688.0,2011-05-08,4,istanbul,Lewis Hamilton,4,4,+40.232
844,816,2,33,15:57:20,24837.0,2011-05-08,4,istanbul,Jérôme d'Ambrosio,23,20,\N
844,808,3,34,15:57:21,21838.0,2011-05-08,4,istanbul,Vitaly Petrov,7,8,+1:08.168
844,13,3,34,15:57:22,23471.0,2011-05-08,4,istanbul,Felipe Massa,10,11,+1:19.823
844,17,3,35,15:58:20,20843.0,2011-05-08,4,istanbul,Mark Webber,2,2,+8.807
844,4,3,36,15:59:49,21702.0,2011-05-08,4,istanbul,Fernando Alonso,5,3,+10.075
844,2,3,36,16:00:31,20872.0,2011-05-08,4,istanbul,Nick Heidfeld,9,7,+1:00.857
844,24,3,35,16:02:57,25125.0,2011-05-08,4,istanbul,Vitantonio Liuzzi,20,22,\N
844,155,3,38,16:03:58,22456.0,2011-05-08,4,istanbul,Kamui Kobayashi,24,10,+1:18.021
844,18,3,39,16:05:05,21417.0,2011-05-08,4,istanbul,Jenson Button,6,6,+59.431
844,153,3,39,16:05:31,21986.0,2011-05-08,4,istanbul,Jaime Alguersuari,17,16,\N
844,20,3,40,16:05:46,20385.0,2011-05-08,4,istanbul,Sebastian Vettel,1,1,1:30:17.558
844,15,3,39,16:06:10,22219.0,2011-05-08,4,istanbul,Jarno Trulli,19,18,\N
844,67,3,40,16:06:48,22032.0,2011-05-08,4,istanbul,Sébastien Buemi,16,9,+1:09.394
844,22,3,40,16:07:01,21687.0,2011-05-08,4,istanbul,Rubens Barrichello,11,15,\N
844,16,3,40,16:07:05,21006.0,2011-05-08,4,istanbul,Adrian Sutil,12,13,\N
844,24,4,37,16:07:22,43603.0,2011-05-08,4,istanbul,Vitantonio Liuzzi,20,22,\N
844,813,3,41,16:09:04,21827.0,2011-05-08,4,istanbul,Pastor Maldonado,14,17,\N
844,815,4,42,16:10:21,21715.0,2011-05-08,4,istanbul,Sergio Pérez,15,14,\N
844,3,4,44,16:12:55,20308.0,2011-05-08,4,istanbul,Nico Rosberg,3,5,+47.539
844,814,4,44,16:13:28,21403.0,2011-05-08,4,istanbul,Paul di Resta,13,\N,\N
844,17,4,45,16:13:49,22087.0,2011-05-08,4,istanbul,Mark Webber,2,2,+8.807
844,808,4,45,16:14:37,21662.0,2011-05-08,4,istanbul,Vitaly Petrov,7,8,+1:08.168
844,30,4,45,16:14:46,20597.0,2011-05-08,4,istanbul,Michael Schumacher,8,12,+1:25.444
844,4,4,46,16:15:17,21379.0,2011-05-08,4,istanbul,Fernando Alonso,5,3,+10.075
844,813,4,45,16:15:30,13925.0,2011-05-08,4,istanbul,Pastor Maldonado,14,17,\N
844,1,4,46,16:15:51,22041.0,2011-05-08,4,istanbul,Lewis Hamilton,4,4,+40.232
844,2,4,46,16:16:10,21884.0,2011-05-08,4,istanbul,Nick Heidfeld,9,7,+1:00.857
844,13,4,46,16:16:13,26685.0,2011-05-08,4,istanbul,Felipe Massa,10,11,+1:19.823
844,20,4,47,16:16:40,20489.0,2011-05-08,4,istanbul,Sebastian Vettel,1,1,1:30:17.558
844,39,3,45,16:17:26,24474.0,2011-05-08,4,istanbul,Narain Karthikeyan,22,21,\N
844,5,3,53,16:28:36,23114.0,2011-05-08,4,istanbul,Heikki Kovalainen,18,19,\N
844,153,4,55,16:30:31,21931.0,2011-05-08,4,istanbul,Jaime Alguersuari,17,16,\N
845,155,1,1,14:05:11,24871.0,2011-05-22,5,catalunya,Kamui Kobayashi,14,10,\N
845,815,1,7,14:14:14,23592.0,2011-05-22,5,catalunya,Sergio Pérez,12,9,\N
845,813,1,8,14:15:48,22689.0,2011-05-22,5,catalunya,Pastor Maldonado,9,15,\N
845,20,1,9,14:16:54,20253.0,2011-05-22,5,catalunya,Sebastian Vettel,2,1,1:39:03.301
845,67,1,9,14:17:17,20818.0,2011-05-22,5,catalunya,Sébastien Buemi,11,14,\N
845,4,1,10,14:18:23,20567.0,2011-05-22,5,catalunya,Fernando Alonso,4,5,\N
845,17,1,10,14:18:27,20881.0,2011-05-22,5,catalunya,Mark Webber,1,4,+47.966
845,30,1,10,14:18:43,20084.0,2011-05-22,5,catalunya,Michael Schumacher,10,6,\N
845,1,1,11,14:19:57,19761.0,2011-05-22,5,catalunya,Lewis Hamilton,3,2,+0.630
845,808,1,11,14:20:14,21856.0,2011-05-22,5,catalunya,Vitaly Petrov,6,11,\N
845,3,1,11,14:20:17,20647.0,2011-05-22,5,catalunya,Nico Rosberg,7,7,\N
845,13,1,11,14:20:19,20800.0,2011-05-22,5,catalunya,Felipe Massa,8,\N,\N
845,153,1,11,14:20:28,20741.0,2011-05-22,5,catalunya,Jaime Alguersuari,13,16,\N
845,22,1,11,14:20:48,29936.0,2011-05-22,5,catalunya,Rubens Barrichello,19,17,\N
845,16,1,13,14:23:57,20773.0,2011-05-22,5,catalunya,Adrian Sutil,17,13,\N
845,18,1,14,14:24:51,20015.0,2011-05-22,5,catalunya,Jenson Button,5,3,+35.697
845,39,1,14,14:25:56,24843.0,2011-05-22,5,catalunya,Narain Karthikeyan,22,21,\N
845,814,1,15,14:26:40,20070.0,2011-05-22,5,catalunya,Paul di Resta,16,12,\N
845,15,1,15,14:26:50,22364.0,2011-05-22,5,catalunya,Jarno Trulli,18,18,\N
845,5,1,16,14:28:30,21019.0,2011-05-22,5,catalunya,Heikki Kovalainen,15,\N,\N
845,24,1,16,14:28:55,23157.0,2011-05-22,5,catalunya,Vitantonio Liuzzi,21,\N,\N
845,10,1,16,14:29:00,22744.0,2011-05-22,5,catalunya,Timo Glock,20,19,\N
845,816,1,17,14:30:41,23176.0,2011-05-22,5,catalunya,Jérôme d'Ambrosio,23,20,\N
845,20,2,18,14:30:44,19887.0,2011-05-22,5,catalunya,Sebastian Vettel,2,1,1:39:03.301
845,4,2,19,14:32:13,20238.0,2011-05-22,5,catalunya,Fernando Alonso,4,5,\N
845,17,2,19,14:32:16,20079.0,2011-05-22,5,catalunya,Mark Webber,1,4,+47.966
845,813,2,20,14:34:36,24821.0,2011-05-22,5,catalunya,Pastor Maldonado,9,15,\N
845,13,2,21,14:35:51,21635.0,2011-05-22,5,catalunya,Felipe Massa,8,\N,\N
845,2,1,21,14:36:21,21322.0,2011-05-22,5,catalunya,Nick Heidfeld,24,8,\N
